Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Metadata,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url,Product Image 9 Url,Product Image 10 Url
,chumba-la-cachumba,Chumba la cachumba,,"“Cuando el reloj marca la una, los esqueletos salen de la tumba…”. Hora tras hora va creciendo el alboroto en el cementerio hasta que el reloj vuelve a marcar la una y los esqueletos vuelan a la luna. Las ocurrentes ilustraciones de Carlos Cotte hacen de este libro una fiesta visual y una genial manera de aprender a contar y a cantar la hora.

· Los Mejores del Banco del Libro, 1996· Lista de Honor IBBY, 1996· White Ravens, 1997",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ChumbaLaCachumba-PG150.jpg?v=1732968404,100.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9789802571147,false,true,100.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ChumbaLaCachumba-PG150.jpg?v=1732968404,,,,,,,,,
,cartografia-del-cuento-popular,Cartografía del cuento popular,,"Este libro esconde doce cuentos populares de procedencias muy diversas. Historias de sabios y brujas, heroínas y malvados, príncipes y mendigos, países lejanos, encrucijadas e infinitas aventuras. Relatos presentados en forma de mapas, que invitan a seguir contándolos en voz alta y mantener viva la magia de la tradición oral.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/CartografiaDelCuentoPopular-P300-1-189x300.jpg?v=1732968360,470.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412592931,false,true,470.0,,,,,,,,27.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/CartografiaDelCuentoPopular-P300-1-189x300.jpg?v=1732968360,,,,,,,,,
,buenas-noches-gorila,"Buenas noches, Gorila",,"“Buenas noches, Gorila…”, “Buenas noches, Elefante…”. Se hace de noche en el zoológico y todos los animales van a dormir. ¿O no? ¿Y quién es ese personaje bajito y peludo, con una llave en la mano y una sonrisa traviesa? Parece que el guardián del zoológico no lo ha visto aún, pero el personaje sospechoso sabe muy bien cuál será el próximo paso del guardián.

· Los Mejores del Banco del Libro, 2002
· Lista de Honor Cuatrogatos, 2002",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/BuenasNochesGorila-PG150.jpg?v=1732968314,262.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412988321,false,true,262.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/BuenasNochesGorila-PG150.jpg?v=1732968314,,,,,,,,,
,arroz-con-leche-1,Arroz con leche,,"En esta conocida canción de la tradición oral hispanoamericana se reúnen dos versiones que han sido cantadas por niños y niñas de varias generaciones. Paula Ortiz, con impactantes colores tropicales, referencias a los sellos y a la risografía, le da una mirada ilustrada moderna y a la vez tradicional a esta bella historia de amor, contada en dos actos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ArrozConLeche-P150-220x154.jpg?v=1732968268,90.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412504910,false,true,90.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ArrozConLeche-P150-220x154.jpg?v=1732968268,,,,,,,,,
,te-quiero-por-todo-eso,Te quiero por todo eso,,"Cada página celebra los pequeños gestos del día a día que construyen el amor entre una niña y su perro. Con palabras e ilustraciones tiernas, este libro invita a disfrutar de los momentos cotidianos que convierten a las mascotas en parte de la familia.

A través de sencillas palabras e imágenes, Te quiero por todo eso ilumina la capacidad de niños y niñas de sentir, reconocer y celebrar sus afectos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Tequieroportodoeso-P300.jpg?v=1732968189,193.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412895032,false,true,193.0,,,,,,,,16.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Tequieroportodoeso-P300.jpg?v=1732968189,,,,,,,,,
,calle-de-la-oca,Calle de la Oca,,"Todos los días, Oliver recorre la misma calle para ir a la escuela pero, esta semana, caminando junto a nuevos acompañantes, un historiador, una bióloga, una fotógrafa… descubrirá un mundo diferente en cada trayecto. Una invitación a redescubrir tu calle.

Un libro de información ricamente ilustrado sobre las formas en que el conocimiento y la curiosidad cambian nuestros puntos de vista.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/CalleDeLaOca_CUBIERTA300-1-220x295.jpg?v=1732968072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412895025,false,true,0.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/CalleDeLaOca_CUBIERTA300-1-220x295.jpg?v=1732968072,,,,,,,,,
,gracias,Gracias,,"«Gracias, piedra; gracias, lápiz; gracias, nube…». Con esta nueva obra, el dúo Icinori (autores de Issun Bôshi) reinventa el concepto de diccionario visual. Un canto de agradecimiento al mundo, a la belleza y a la vida.

Un objeto que es un regalo visual para todas las edades.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/GraciasP300-3.jpg?v=1732968021,856.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412811841,false,true,856.0,,,,,,,,24.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/GraciasP300-3.jpg?v=1732968021,,,,,,,,,
,buscando-a-ahmed,Buscando a Ahmed,,"Un niño llega a Barcelona después de tres días de viaje oculto en un camión. Cree que su hermano Ahmed está en la ciudad, pero la búsqueda no le resulta fácil. Un mural recién pintado de una duna al atardecer le devuelve el calor de su hogar y la esperanza del encuentro.

«Desde que se fue, Ahmed no había enviado ninguna señal, pero Said sabía que estaba en esa ciudad extranjera. Los rumores habían llegado hasta su pueblo».",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/BuscandoAAhmed-P300-220x208.jpg?v=1732967979,322.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412895001,false,true,322.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/BuscandoAAhmed-P300-220x208.jpg?v=1732967979,,,,,,,,,
,zooilogico,Zooilógico,,¿Cuál es el animal que más arde? ¿Y el que va mejor vestido? ¿Qué clase de criatura es el llavestruz? Este atípico libro de adivinanzas es un juego de complicidad entre preguntas e imágenes que a veces engaña y siempre sorprende. La lectura es inagotable: un agudo lector podrá incorporar a este zooilógico muchas especies más.,published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/portadaZooilogico-web.jpg?v=1732967889,311.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412060010,false,true,311.0,,,,,,,,19.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/portadaZooilogico-web.jpg?v=1732967889,,,,,,,,,
,vamos-kika,"¡Vamos, Kika!",,"Julián pasea a su perra, Kika. Sin que él se de cuenta, Kika es raptada por un águila. Así que ahora Julián pasea a su águila… pero pronto es suplantada por un tigre, un pulpo, ¡un gorila…! Hasta el regreso triunfal de Kika.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/VamosKika-220x294.jpg?v=1732967784,430.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412753684,false,true,430.0,,,,,,,,19.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/VamosKika-220x294.jpg?v=1732967784,,,,,,,,,
,vamos-a-ver-a-papa,¡Vamos a ver a papá!,,"“No he visto a mi papá en un año, ocho meses y veintidós días. Lo sé porque cuento cada día desde que él se fue a otro país a trabajar”, escribe en su diario la protagonista. El padre informa que pronto van a reunirse: un relato sobre la experiencia de emigrar, narrado por dos autores que más de una vez se han mudado de país.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/VamosAVerAPap_C3_A1-PG150.jpg?v=1732967683,314.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788493721275,false,true,314.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/VamosAVerAPap_C3_A1-PG150.jpg?v=1732967683,,,,,,,,,
,un-punado-de-semillas,Un puñado de semillas,,"Después de la muerte de su abuela, Concepción debe abandonar la granja donde creció para trasladarse a la ciudad. Sola y sin un lugar donde dormir, se encuentra con un grupo de niños de la calle con quienes comparte su única pertenencia: un atado de maíz, frijoles y ají. Juntos aprenden que un puñado de semillas puede significar algo más que comida.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/UnPu_C3_B1adodeSemillas-P300.jpg?v=1732967473,140.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9789802572434,false,true,140.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/UnPu_C3_B1adodeSemillas-P300.jpg?v=1732967473,,,,,,,,,
,un-pasito-y-otro-pasito,Un pasito… y otro pasito,,"El mejor amigo de Ignacio es su abuelo. “Un pasito… y otro pasito”, le enseña a su nieto a caminar, a construir torres con bloques de madera y a contar historias. Cuando el abuelo vuelve de una larga enfermedad, no es el mismo de antes: no se mueve ni reconoce a su familia. Nadie cree que mejore, pero Ignacio le enseñará a vivir nuevamente, un pasito… y otro pasito.

· Lista de Honor IBBY, 1988",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/UnPasitoOtroPasito-P300.jpg?v=1732967421,267.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412753677,false,true,267.0,,,,,,,,16.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/UnPasitoOtroPasito-P300.jpg?v=1732967421,,,,,,,,,
,un-abuelo-si,"Un abuelo, sí",,"Todos los niños deberían tener una mascota pero, ¿cuál? Una cigüeña, una jirafa, un elefante, una ballena… Mamá no está muy convencida de las costumbres de estos exóticos animales. Menos mal que Abuelo sólo ha regalado a su nieto un perro negro: ¡los tres disfrutan en grande! Y es que con un abuelo así, se tienen todas las mascotas del mundo.

· Los Mejores del Banco del Libro, 2012

· Lista de Honor IBBY, 2012",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/UnAbueloS_C3_AD-PG1501.jpg?v=1732967368,255.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788493721268,false,true,255.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/UnAbueloS_C3_AD-PG1501.jpg?v=1732967368,,,,,,,,,
,teatro,Teatro,,"Este libro tiene su origen en el backstage de la historia; se hizo en Portugal, aunque sus orígenes van mucho más allá. Está lleno de comedias, dramas y tragedias. Avant escène, cuarta pared, scaramouche o Commedia dell’Arte… Teatro contiene una selección de palabras que, cual príncipe danés, podrían ser o no ser; propuestas de actividades e ilustraciones llenas de detalle. Un teatro que solo pide ojos para ver y manos para aplaudir. Para niños, jóvenes y adultos, amantes de la escena o lectores curiosos, ideal para leer en familia y poner manos a la obra para realizar un montón de actividades.
Nuevo actividario (diccionario+actividades) de Ricardo Henriques y André Letria, autores del libro Mar, de Ediciones Ekaré.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/teatro-4-220x300.jpg?v=1732967326,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788494495991,false,true,0.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/teatro-4-220x300.jpg?v=1732967326,,,,,,,,,
,rosaura-en-bicicleta,Rosaura en bicicleta,,"A la señora Amelia le gustan mucho los animales. Tiene un perro, un gato, un loro, dos canarios y una hermosa gallina llamada Rosaura. Para su cumpleaños, Rosaura pide una bicicleta, y así comienzan los problemas de la señora Amelia. ¿Dónde conseguir una bicicleta para una gallina?

· Lista de Honor IBBY, 1992
· Nominado a la Medalla Jóven Lector de California, 1994-95",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/RosauraEnBicicleta-PG150.jpg?v=1732967224,234.5,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9789802570553,false,true,234.5,,,,,,,,16.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/RosauraEnBicicleta-PG150.jpg?v=1732967224,,,,,,,,,
,rojo-y-verde,Rojo y Verde,,"Rojo y Verde hacen muy bien su trabajo. Uno se encarga de decir SÍ, y el otro de decir NO. Se encienden y se apagan de día y de noche, sin descansar, para que el tráfico funcione. Autos, motos, camiones y peatones, y hasta las palomas, se mueven sin problema por las calles. Hasta que un día, ¡PUM! La ciudad entra en caos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/RojoYverde-P300-220x242.jpg?v=1732967120,270.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788494885938,false,true,270.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/RojoYverde-P300-220x242.jpg?v=1732967120,,,,,,,,,
,robinson-1,Robinson,,"Mientras sus amigos van a la fiesta  de disfraces vestidos de piratas, Peter  se disfraza de su héroe: Robinson Crusoe.  Los demás se burlan de él, y se marcha.  Esa noche, Peter tiene un sueño que  lo llevará a una aventura diferente.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Robinson-PG300-220x265.jpg?v=1732967069,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788494885907,false,true,0.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Robinson-PG300-220x265.jpg?v=1732967069,,,,,,,,,
,pueblo-frente-al-mar,Pueblo frente al mar,,"Un niño despierta una clara mañana y mira el mar. Es un día de verano como tantos otros. Juega con un amigo, camina hasta la tienda del pueblo, visita la tumba de su abuelo. Pero mientras las horas pasan, sus pensamientos van una y otra vez hacia su padre que trabaja en las minas de carbón, allí mismo, bajo el mar. Una historia contada con pocas palabras e imágenes de enorme belleza que van y vienen, como los pensamientos del niño, entre la luz del sol y del mar, y la oscuridad de las minas de carbón.

· Kate Greenaway Medal, 2018
· Canadian Children’s Literature Award, 2018
· Lillian Shepherd Award for Excellence in Illustration, 2018
· New York Rights Fair, 2018",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/PuebloFrenteAlMar-P150-220x166.jpg?v=1732967020,455.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788494890024,false,true,455.0,,,,,,,,21.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/PuebloFrenteAlMar-P150-220x166.jpg?v=1732967020,,,,,,,,,
,pin-uno-pin-dos,Pin uno – Pin dos,,"Una excelente recopilación de adivinanzas, trabalenguas, historietas, canciones, cuentos de nunca acabar y otros disparates para entrar en juego. Ocurrentes caricaturas introducen nuevas sorpresas y, cuando la cosa se pone difícil, hay que buscar las pistas escondidas.

· Los Mejores del Banco del Libro, 1996",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/PinUnoPinDos-PG150.jpg?v=1732966845,77.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9789802571086,false,true,77.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/PinUnoPinDos-PG150.jpg?v=1732966845,,,,,,,,,
,9-kilometros,9 kilómetros,,"Un niño sale al alba de su casa. Mientras cuenta sus pasos, se interna por bosques de arrayanes, atraviesa inmensos potreros y cruza caudalosos ríos. ¿Adónde lo lleva este largo camino? Todos los días, millones de niñas y niños alrededor del mundo asisten a la escuela en sus ciudades o pueblos. Pero otros miles deben recorrer largas distancias a través de selvas, ríos, cerros y llanuras para poder estudiar. Este emocionante libro es un homenaje a su esfuerzo diario, al deseo de aprender y al derecho a la educación.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9Kilometros-com-220x205.jpg?v=1732966769,400.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412416671,false,true,400.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9Kilometros-com-220x205.jpg?v=1732966769,,,,,,,,,
,mariposa,Mariposa,,"El mayor encanto de esta historia radica en su protagonista, quien con mucha gracia y determinación se fabrica un ingenioso disfraz de mariposa. Cuando los otros niños estropean sus preciosas alas y antenas, es el padre quien reconforta, alienta y ayuda a volver a empezar.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mariposa-PwebCOM-200x300.jpg?v=1732966724,405.5,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Ekaré""}",,Default Title,,9788412592917,false,true,405.5,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mariposa-PwebCOM-200x300.jpg?v=1732966724,,,,,,,,,
